-2.25947e-20 -7.21764e-24         9.81            0  2.07392e-43            0 
     5.80397      1.10753      8.57238    0.0366064    0.0201996    -0.180093 
     1.46168      2.07405      1.00478     0.474564     0.724306    -0.639421 
     2.15316    -0.507755      1.28838     0.375794      0.41294   -0.0899874 
     6.39665     0.924745      1.29718   -0.0449189     0.475288    -0.192983 
     9.21948     0.268003      5.97173   -0.0410991      0.30769    -0.638138 
     7.62727      1.91156       1.6318    0.0650269     0.158327     -1.26826 
     2.81924      0.25329    -0.570059     0.688796    -0.736764    -0.617274 
     11.6923      9.43857      7.87066     0.669956     -2.29347    0.0945368 
     10.3022  -0.00148851      6.07013    -0.366933     -1.65022     -0.53381 
     7.40387      2.83451      7.80048   -0.0891022     -3.40373      2.05518 
      16.085      7.97311      4.32203       1.8842     -7.48788    -0.142566 
     19.3147      -2.5254      7.81025     0.654429     -1.69513     0.171303 
     11.2375     -3.30115      17.1272     0.181437    -0.458247    0.0917781 
     7.91911      4.00589      25.0232    -0.334085    -0.567331     0.203918 
     2.71181      1.71739      12.3795  0.000338681     0.703016   -0.0724161 
     3.64267      3.32773      14.1807     0.304857     0.470642    -0.185426 
     3.10081     0.103447      17.8748   -0.0637112      1.49702   -0.0207277 
   0.0590653    0.0757961      14.6615    -0.155089     0.678008    -0.026323 
   -0.899846     -1.18251      11.5517    -0.370701    0.0520683    -0.114656 
    -6.73945     0.788643      15.3731     0.660885    -0.837558   -0.0217663 
   -0.699982      4.52067       19.869    -0.101175     -2.00901     -0.10806 
    0.772126    -0.643911      10.1298    -0.231568    -0.441722   -0.0696318 
   -0.394575     0.764994      7.78408    -0.126086    -0.270571    0.0265382 
     1.80968    -0.375376      8.87479   0.00665131     0.136529     0.137493 
    0.854255     0.159857      8.86298   -0.0885824    -0.815764     0.119591 
    0.675291    -0.230673       9.8632    0.0248621      0.11984     0.219549 
   -0.179612      1.80442       18.466    -0.068598    -0.210113    0.0838283 
    -0.84878    -0.656019      11.6534    0.0197066      1.18856      0.19119 
   -0.669901      1.20105       11.094    -0.235629      1.57825     0.208122 
   -0.652754    0.0304862    -0.164814    -0.537707     -1.30757    -0.131542 
     1.06214    -0.888721      17.0945   -0.0164131     -1.26605    -0.141957 
    -2.62238     -0.39886      5.02542    0.0473379     0.330075    0.0107529 
    -1.63172     0.675234      1.14249    -0.168476   -0.0923406     0.170173 
     6.13316     -7.63637      66.7021     0.725343     0.466802   -0.0281676 
     1.83863    -0.883019    -0.352109      1.12167     0.704803    0.0338842 
     2.79868     -1.07094      1.79427     0.440603      0.36549    0.0939192 
     3.00163      1.41599      1.88926   -0.0816876     0.377602     0.179994 
     3.81858      1.05536      1.80432    -0.204738     0.363524    -0.157513 
     2.92703      2.26211       2.4047    -0.563391     0.643224     0.266141 
     6.77733      3.90473      17.2163    -0.211646     0.076102    -0.937291 
     7.13962     0.341393     0.168181    -0.286091     0.320769     0.373797 
     7.63093      2.51896      2.54457     0.586462      -2.0261    -0.125028 
     15.2146      7.63127      7.37593     0.201908     -2.77197    -0.123513 
     14.2722      6.22723       5.2399     0.310212     -3.69123     0.407959 
     8.13813      2.67292      5.14973    -0.692976     -3.81808      1.39748 
     13.3098      7.44414      27.6325      1.10807      2.80801    -0.723929 
     3.45622     0.681292      6.92483    0.0524204      1.94561    -0.699542 
      5.7056      -2.3199      10.1899    -0.586769      1.60354    -0.224774 
    0.926585     -1.26808      13.4934   -0.0768916     -1.16827     0.136661 
     20.7559      6.68532      35.5579     -1.74282     0.103877     0.395005 
     12.2602    -0.853615      32.8462    -0.225527   -0.0765934    -0.128375 
  -0.0732631     0.434214      7.81406   -0.0604709  -0.00519078   0.00887416 
    0.293468     -0.16726      12.2683     0.954898     0.120552   0.00491896 
   -0.280903     0.468876      8.68218    -0.155075     0.019924    0.0156454 
   -0.124519   -0.0754394      9.77687   -0.0776525   -0.0062128  0.000321225 
     -1.2834    -0.843944      15.2074    0.0527802     0.922707     0.126445 
    -3.05168    -0.227113      13.2767     0.149729      1.73097     0.255913 
   -0.498631   -0.0655219     -2.47474   -0.0318721     0.602065     0.231497 
   -0.307983     0.584277      1.55662    0.0381106     -2.17077    -0.123044 
   -0.355932     0.694066       0.8541   -0.0319775     -1.09354     -0.24953 
    0.910715    -0.313828      10.1467      -0.1731     -0.85942     0.500896 
    0.387501    -0.123221      10.1706   -0.0242372  -0.00942574   0.00358266 
    0.404593    -0.699047      8.52898    0.0723067   0.00423277   -0.0127938 
    0.670097    -0.114208       12.217     -0.73696     0.113778  -0.00296361 
      -3.129       0.7192       14.814    0.0120459     0.700946     0.198505 
    -1.34755     0.228717      9.93339   0.00723404     0.837209     0.190792 
    -3.21836     -1.73134      9.79401     0.394232     0.410835     0.204496 
     2.70442     -6.59766      19.9271     0.140025    -0.296213   -0.0376528 
     2.05838      10.8917      14.9185      2.34477     -1.00722     0.151236 
    -4.44878      3.01315      12.9835      1.73911      1.14517    0.0354882 
     1.79413    -0.472261      0.44461     0.764388     0.577048     0.123268 
     3.76265    -0.255015      2.33626   -0.0851714    0.0982367     0.202326 
     4.39595     0.743367      5.33818   -0.0862108     0.276363     -0.59524 
     8.79941    -0.106057      5.75181   -0.0643687    0.0726795    -0.983094 
     7.38225      2.47425      5.12825     0.136753    -0.139321    -0.944917 
     2.74865     0.471428     0.628462     0.298781    -0.881779     -0.38688 
     13.1434      6.37086      7.08218     0.111499      -2.9974    0.0883357 
     2.91454      1.30068      5.27208    -0.303222     -2.82668      1.21852 
      51.848      15.8122      32.9532     -0.52859     -2.13649     0.377765 
     5.52199    -0.476268      10.2165      0.17762    -0.735129    -0.811779 
     10.4776      5.43582      27.4314     0.456718    -0.185913    -0.382627 
     0.64837     0.233603      19.3761   -0.0707715    -0.100216    0.0294154 
     11.1304      5.65262      38.0024    0.0062345     0.103878    0.0368137 
    -5.27486     -5.70164      25.0968    -0.597092     0.819309     0.178225 
   -0.346335    0.0540387      15.3706   -0.0361747      1.17221     0.128182 
    -2.75289     0.264696      12.2732    -0.076906      2.27385     0.381875 
     -1.5677    -0.193265      1.71632    -0.145821     0.768075     0.450674 
    -2.50238    -0.682459      1.67668     0.130533      -1.9265     0.313546 
   -0.170163     0.708821      4.08589    -0.171839     -1.34513   -0.0724651 
    0.835508     0.136319      7.32607    -0.109217     0.136906     0.284857 
    0.866203      0.21262      7.97303    0.0167573    0.0368223    0.0817806 
      2.0709     0.346776      9.01523   -0.0450211     0.316196     0.145877 
    0.676622    -0.326745        9.327  -0.00195694    -0.131084     0.069329 
    0.502379    -0.320636      10.0063   -0.0185459    -0.467897    0.0420686 
    -3.42444     0.618795      6.22281    0.0951244       1.8943     0.121464 
   -0.219629      1.01831      11.6484    0.0190689     0.891926     0.235241 
     1.50816    -0.657787      12.1271   -0.0326665      1.33869     0.253749 
    -0.57399    0.0159463    -0.871066    -0.662084    -0.633993    -0.287506 
     2.09431      1.72312      9.79534   -0.0398526     -1.13807     -0.19622 
    -3.04953     0.842848      15.5205     0.194017     -0.22255    -0.116179 
    -0.21673    -0.131766      10.2804     0.170164  -0.00466326 -0.000885227 
     1.95572      7.93379      17.8881    -0.298133     0.401038     0.025547 
   -0.321194     0.331725   -0.0162371      1.06342     0.632127     0.031898 
     2.31685   -0.0563939      1.40383     0.596244      0.38384      0.17399 
      3.7209    -0.295206      1.80665     0.321462     0.308167     0.176549 
     3.59256    -0.238187      2.26781     -0.12035     0.050639     0.142817 
     8.26324    -0.268228      3.34335   -0.0366666      0.39965     0.271578 
     8.36635      1.65072      5.49906   -0.0218296    0.0755081    -0.211444 
     7.59124      1.27463      4.77673     0.050203       -0.243     -0.88338 
     3.84232     0.809181      1.70646    0.0621699   -0.0480919     -0.46089 
     13.3062      6.76198      5.54765   0.00493013     -3.42921     0.434958 
     14.9653      4.97778      5.40448    -0.343824     -2.30887    -0.607977 
     9.69505    -0.339626       5.4873    -0.502023     -2.90007      1.46635 
     16.1504     -1.65753      5.37978    -0.858277     -5.98788  0.000563931 
      7.1441     -4.00464      10.8088    -0.479768      1.63411    -0.521567 
     2.88156     0.458764      11.3658      -0.6198      1.60231     -0.49964 
      16.387      2.58394      29.0996    -0.274698     -1.41164     0.300773 
     5.11276     -3.72537      19.3139    -0.278943    -0.785677     0.362152 
    0.499242     0.383235      6.05422    0.0139858    -0.278338   -0.0748868 
   0.0293409     0.495881      10.0469    -0.159064    0.0169496 -0.000493231 
    0.530033      1.03194      6.90349    -0.250882     0.143561    0.0209329 
   -0.130737     0.754503      14.4297     0.672587   -0.0434983   0.00764053 
     2.39155     -1.33861      13.8376    -0.201088     0.535355     0.169543 
    -2.39595    -0.178444      13.3827    0.0268907      2.25238     0.187878 
    -2.49517   -0.0516217      12.5192     0.155846      1.55818     0.332371 
     1.70791    -0.336793       14.685   -0.0321454      0.75103     0.175415 
   -0.302578    -0.174459      7.53022    0.0035891     -1.14748    -0.295103 
